Date,Country,Infections,Recovered,Deaths,Tests
2020/3/15,Turkey,6,0,0,0
2020/3/15,United Kingdom,1145,19,21,40279
2020/3/15,United States,3499,12,63,27526
2020/3/16,Total,181574,78088,7126,831785
2020/3/16,China,81033,67910,3217,0
2020/3/16,France,6683,12,149,0
2020/3/16,Germany,7272,67,17,0
2020/3/16,Iran,14991,4590,853,0
2020/3/16,Italy,27980,2749,2158,137962
2020/3/16,South Korea,8236,1137,75,274504
2020/3/16,Netherlands,1416,2,24,18689
2020/3/16,Spain,9942,530,342,0
2020/3/16,Switzerland,2200,4,14,0
2020/3/16,Turkey,18,0,0,0
2020/3/16,United Kingdom,1551,21,56,44105
2020/3/16,United States,4632,17,85,42286
2020/3/17,Total,197102,80840,7905,909107
2020/3/17,China,81058,68798,3230,0
2020/3/17,France,7715,12,149,0
2020/3/17,Germany,9257,67,24,0
2020/3/17,Iran,16169,5389,988,0
2020/3/17,Italy,31506,2941,2503,148657
2020/3/17,South Korea,8320,1407,81,286716
2020/3/17,Netherlands,1711,2,43,0
2020/3/17,Spain,11748,1028,533,0
2020/3/17,Switzerland,2700,4,27,0
2020/3/17,Turkey,47,0,1,0
2020/3/17,United Kingdom,1960,53,56,50442
2020/3/17,United States,6421,17,108,56419
2020/3/18,Total,214821,83312,8733,1091967
2020/3/18,China,81102,69755,3241,0
2020/3/18,France,9124,12,149,0
2020/3/18,Germany,12327,105,28,0
2020/3/18,Iran,17361,5389,1135,0
2020/3/18,Italy,35713,4025,2978,165541
2020/3/18,South Korea,8413,1540,84,295647
2020/3/18,Netherlands,2058,2,58,0
2020/3/18,Spain,13910,1081,623,0
2020/3/18,Switzerland,3028,15,28,0
2020/3/18,Turkey,98,0,1,10018
2020/3/18,United Kingdom,2642,67,72,56221
2020/3/18,United States,7783,105,118,78107
2020/3/19,Total,242570,84975,9867,1222747
2020/3/19,China,81156,70535,3249,0
2020/3/19,France,10970,12,244,0
2020/3/19,Germany,15320,113,44,0
2020/3/19,Iran,18407,5710,1284,0
2020/3/19,Italy,41035,4440,3405,182777
2020/3/19,South Korea,8565,1540,91,307024
2020/3/19,Netherlands,2467,2,77,0
2020/3/19,Spain,17963,1107,830,0
2020/3/19,Switzerland,4075,15,41,0
2020/3/19,Turkey,192,0,3,11999
2020/3/19,United Kingdom,2716,67,138,64621
2020/3/19,United States,13747,121,200,104073
2020/3/20,Total,272208,87420,11299,1467007
2020/3/20,China,81250,71266,3253,0
2020/3/20,France,12758,12,451,0
2020/3/20,Germany,19848,180,67,0
2020/3/20,Iran,19644,6745,1433,0
2020/3/20,Italy,47021,4440,4032,206886
2020/3/20,South Korea,8652,1540,94,316664
2020/3/20,Netherlands,3003,2,107,32420
2020/3/20,Spain,20410,1588,1043,0
2020/3/20,Switzerland,5294,15,54,0
2020/3/20,Turkey,359,0,4,15655
2020/3/20,United Kingdom,4014,67,178,66976
2020/3/20,United States,19273,147,244,139878
2020/3/21,Total,304507,91692,12973,1549778
2020/3/21,China,81305,71857,3259,0
2020/3/21,France,14463,12,563,0
2020/3/21,Germany,22213,233,84,0
2020/3/21,Iran,20610,7635,1556,0
2020/3/21,Italy,53578,6072,4825,233222
2020/3/21,South Korea,8799,1540,102,327509
2020/3/21,Netherlands,3640,2,137,0
2020/3/21,Spain,25374,2125,1375,0
2020/3/21,Switzerland,6575,15,75,0
2020/3/21,Turkey,670,0,9,18607
2020/3/21,United Kingdom,5067,67,234,72818
2020/3/21,United States,25600,176,307,184971
2020/3/22,Total,336953,97899,14651,2380286
2020/3/22,China,81435,72362,3274,0
2020/3/22,France,16243,2206,676,0
2020/3/22,Germany,24873,266,94,600792
2020/3/22,Iran,21638,7931,1685,0
2020/3/22,Italy,59138,7024,5476,258402
2020/3/22,South Korea,8961,2909,111,331780
2020/3/22,Netherlands,4217,2,180,37374
2020/3/22,Spain,28768,2575,1772,0
2020/3/22,Switzerland,7474,131,98,0
2020/3/22,Turkey,1236,0,30,20345
2020/3/22,United Kingdom,5745,67,282,78340
2020/3/22,United States,33276,178,417,231497
2020/3/23,Total,378231,98351,16505,1953160
2020/3/23,China,81498,72814,3274,0
2020/3/23,France,20123,2206,862,0
2020/3/23,Germany,29056,266,123,0
2020/3/23,Iran,23049,7931,1812,0
2020/3/23,Italy,63927,7024,6077,275468
2020/3/23,South Korea,8961,2909,111,338036
2020/3/23,Netherlands,4764,2,214,40196
2020/3/23,Spain,35136,2575,2311,0
2020/3/23,Switzerland,8795,131,120,0
2020/3/23,Turkey,1529,0,37,24017
2020/3/23,United Kingdom,6726,67,336,83945
2020/3/23,United States,43843,178,557,287226
2020/3/24,Total,418041,108000,18625,2260798
2020/3/24,China,81591,73280,3281,0
2020/3/24,France,22622,3250,1102,107546
2020/3/24,Germany,32986,3243,157,0
2020/3/24,Iran,24811,8913,1934,0
2020/3/24,Italy,69176,8326,6820,296964
2020/3/24,South Korea,9037,3507,120,348582
2020/3/24,Netherlands,5580,3,277,44832
2020/3/24,Spain,39885,3794,2808,0
2020/3/24,Switzerland,9877,131,122,0
2020/3/24,Turkey,1872,0,44,27969
2020/3/24,United Kingdom,8164,140,423,90436
2020/3/24,United States,53736,348,706,353809
2020/3/25,Total,467653,113787,21181,2404857
2020/3/25,China,81661,73773,3285,0
2020/3/25,France,25600,3907,1333,0
2020/3/25,Germany,37323,3547,206,0
2020/3/25,Iran,27017,9625,2077,0
2020/3/25,Italy,74386,9362,7503,324445
2020/3/25,South Korea,9137,3730,126,357896
2020/3/25,Netherlands,6438,4,357,0
2020/3/25,Spain,49515,5367,3647,0
2020/3/25,Switzerland,10897,131,153,84000
2020/3/25,Turkey,2433,26,59,33004
2020/3/25,United Kingdom,9640,140,466,97019
2020/3/25,United States,65778,361,942,432699
2020/3/26,Total,529591,122150,23970,2653166
2020/3/26,China,81782,74181,3291,0
2020/3/26,France,29551,4955,1698,0
2020/3/26,Germany,43938,5673,267,0
2020/3/26,Iran,29406,10457,2234,0
2020/3/26,Italy,80589,10361,8215,361060
2020/3/26,South Korea,9241,4144,131,364942
2020/3/26,Netherlands,7468,6,435,0
2020/3/26,Spain,57786,7015,4365,0
2020/3/26,Switzerland,11811,131,191,91400
2020/3/26,Turkey,3629,26,75,40290
2020/3/26,United Kingdom,11812,150,580,104866
2020/3/26,United States,83836,681,1209,529092
2020/3/27,Total,593291,130915,27198,3042751
2020/3/27,China,81897,74720,3296,0
2020/3/27,France,33402,5707,1997,0
2020/3/27,Germany,50871,6658,342,0
2020/3/27,Iran,32332,11133,2378,0
2020/3/27,Italy,86498,10950,9134,394079
2020/3/27,South Korea,9332,4528,139,376961
2020/3/27,Netherlands,8647,6,547,56033
2020/3/27,Spain,65719,9357,5138,0
2020/3/27,Switzerland,12928,1530,231,97000
2020/3/27,Turkey,5698,42,92,47823
2020/3/27,United Kingdom,14745,151,761,113777
2020/3/27,United States,101657,869,1581,639733
2020/3/28,Total,660693,139415,30652,3211627
2020/3/28,China,81999,75100,3299,0
2020/3/28,France,38105,5724,2317,0
2020/3/28,Germany,57695,8481,433,0
2020/3/28,Iran,35408,11679,2517,0
2020/3/28,Italy,92472,12384,10023,429526
2020/3/28,South Korea,9478,4811,144,387925
2020/3/28,Netherlands,9819,6,640,0
2020/3/28,Spain,73235,12285,5982,0
2020/3/28,Switzerland,14076,1530,264,106000
2020/3/28,Turkey,7402,70,108,55464
2020/3/28,United Kingdom,17312,151,1021,120776
2020/3/28,United States,121465,1072,2026,747663
2020/3/29,Total,720140,149082,33925,4557231
2020/3/29,China,82122,75582,3304,0
2020/3/29,France,40708,7226,2611,0
2020/3/29,Germany,62095,9211,533,962166
2020/3/29,Iran,38309,12391,2640,0
2020/3/29,Italy,97689,13030,10779,454030
2020/3/29,South Korea,9583,5033,152,394141
2020/3/29,Netherlands,10930,253,772,65771
2020/3/29,Spain,80110,14709,6803,0
2020/3/29,Switzerland,14829,1595,300,111000
2020/3/29,Turkey,9217,105,131,65446
2020/3/29,United Kingdom,19780,151,1231,127737
2020/3/29,United States,140909,2665,2467,840749
2020/3/30,Total,782389,164566,37582,3933711
2020/3/30,China,82198,75923,3308,0
2020/3/30,France,45170,7964,3030,0
2020/3/30,Germany,66885,13500,645,0
2020/3/30,Iran,41495,13911,2757,0
2020/3/30,Italy,101739,14620,11591,477359
2020/3/30,South Korea,9661,5228,158,395194
2020/3/30,Netherlands,11817,253,865,69216
2020/3/30,Spain,87956,16780,7716,0
2020/3/30,Switzerland,15922,1823,359,116700
2020/3/30,Turkey,10827,162,168,76981
2020/3/30,United Kingdom,22453,171,1411,134946
2020/3/30,United States,161831,5644,2978,959393
2020/3/31,Total,857487,178034,42108,3935407
2020/3/31,China,82279,76206,3309,0
2020/3/31,France,52827,9513,3532,224254
2020/3/31,Germany,71808,16100,775,0
2020/3/31,Iran,44605,14656,2898,0
2020/3/31,Italy,105792,15729,12428,506968
2020/3/31,South Korea,9786,5408,162,410564
2020/3/31,Netherlands,12667,253,1040,73610
2020/3/31,Spain,95923,19259,8464,0
2020/3/31,Switzerland,16605,1823,433,123150
2020/3/31,Turkey,13531,243,214,92403
2020/3/31,United Kingdom,25481,179,1793,143186
2020/3/31,United States,188172,7024,3874,1066365
2020/4/1,Total,932475,193177,47183,4660164
2020/4/1,China,82361,76405,3316,0
2020/4/1,France,57749,11053,4414,0
2020/4/1,Germany,77872,18700,920,0
2020/4/1,Iran,47593,15473,3036,0
2020/4/1,Italy,110574,16847,13155,541423
2020/4/1,South Korea,9887,5567,165,421547
2020/4/1,Netherlands,13696,260,1175,77883
2020/4/1,Spain,104118,22647,9387,0
2020/4/1,Switzerland,17768,2967,488,130700
2020/4/1,Turkey,15679,333,277,106799
2020/4/1,United Kingdom,29865,179,2357,152979
2020/4/1,United States,213242,8474,4760,1169846
2020/4/2,Total,1013326,210263,52986,5202105
2020/4/2,China,82432,76565,3322,0
2020/4/2,France,59929,12548,5398,0
2020/4/2,Germany,84794,22440,1107,0
2020/4/2,Iran,50468,16711,3160,0
2020/4/2,Italy,115242,18278,13915,581232
2020/4/2,South Korea,9976,5828,169,431743
2020/4/2,Netherlands,14788,260,1341,82734
2020/4/2,Spain,112065,26743,10348,0
2020/4/2,Switzerland,18827,4013,536,139330
2020/4/2,Turkey,18135,415,356,125556
2020/4/2,United Kingdom,34173,192,2926,163194
2020/4/2,United States,243622,9001,5929,1291801
2020/4/3,Total,1095698,225796,58790,5690291
2020/4/3,China,82511,76760,3326,0
2020/4/3,France,65202,14135,6520,0
2020/4/3,Germany,91159,24575,1275,0
2020/4/3,Iran,53183,17935,3294,0
2020/4/3,Italy,119827,19758,14681,619849
2020/4/3,South Korea,10062,6021,174,443273
2020/4/3,Netherlands,15821,260,1490,88064
2020/4/3,Spain,119199,30513,11198,0
2020/4/3,Switzerland,19606,4846,591,145780
2020/4/3,Turkey,20921,484,425,141716
2020/4/3,United Kingdom,38689,208,3611,173784
2020/4/3,United States,275367,9707,7090,1423812
2020/4/4,Total,1175857,246152,64607,5977219
2020/4/4,China,82543,76946,3330,0
2020/4/4,France,69500,15572,7574,0
2020/4/4,Germany,96092,26400,1444,0
2020/4/4,Iran,55743,19736,3452,0
2020/4/4,Italy,124632,20996,15362,657224
2020/4/4,South Korea,10156,6325,177,455032
2020/4/4,Netherlands,16727,262,1656,91707
2020/4/4,Spain,126168,34219,11947,0
2020/4/4,Switzerland,20505,6415,666,0
2020/4/4,Turkey,23934,786,501,161380
2020/4/4,United Kingdom,42477,215,4320,183190
2020/4/4,United States,308650,14652,8408,1653080
2020/4/5,Total,1249484,260012,69374,8097618
2020/4/5,China,82602,77207,3333,0
2020/4/5,France,71412,16349,8093,0
2020/4/5,Germany,100123,28700,1584,1370339
2020/4/5,Iran,58226,19736,3603,189790
2020/4/5,Italy,128948,21815,15887,691461
2020/4/5,South Korea,10237,6463,183,461233
2020/4/5,Netherlands,17953,257,1771,94198
2020/4/5,Spain,131646,38080,12641,0
2020/4/5,Switzerland,21100,6415,715,158000
2020/4/5,Turkey,27069,1042,574,181445
2020/4/5,United Kingdom,48436,229,4943,195524
2020/4/5,United States,336802,17448,9619,1775683
2020/4/6,Total,1321131,276515,74565,7011539
2020/4/6,China,82665,77310,3335,0
2020/4/6,France,75343,17428,8926,0
2020/4/6,Germany,103374,28700,1810,0
2020/4/6,Iran,60500,24236,3739,0
2020/4/6,Italy,132547,22837,16523,721732
2020/4/6,South Korea,10284,6598,186,466804
2020/4/6,Netherlands,18926,258,1874,98465
2020/4/6,Spain,136675,40437,13341,0
2020/4/6,Switzerland,21657,8056,765,162500
2020/4/6,Turkey,30217,1326,649,202845
2020/4/6,United Kingdom,52279,287,5385,208837
2020/4/6,United States,366317,19581,10783,1924931
2020/4/7,Total,1396092,300054,81937,7608538
2020/4/7,China,82718,77410,3335,0
2020/4/7,France,79163,19523,10343,333807
2020/4/7,Germany,107663,36081,2016,0
2020/4/7,Iran,62589,27039,3872,0
2020/4/7,Italy,135586,24392,17127,755445
2020/4/7,South Korea,10331,6694,192,477304
2020/4/7,Netherlands,19709,272,2108,104728
2020/4/7,Spain,141942,43208,14045,0
2020/4/7,Switzerland,22253,8704,821,0
2020/4/7,Turkey,34109,1582,725,228868
2020/4/7,United Kingdom,55949,325,6171,213181
2020/4/7,United States,397121,21763,12794,2073030
2020/4/8,Total,1479804,328661,88347,8181804
2020/4/8,China,82809,77567,3337,0
2020/4/8,France,83057,21452,10887,0
2020/4/8,Germany,113296,46300,2349,0
2020/4/8,Iran,64586,29812,3993,220975
2020/4/8,Italy,139422,26491,17669,807125
2020/4/8,South Korea,10384,6776,200,486003
2020/4/8,Netherlands,20682,272,2255,112927
2020/4/8,Spain,148220,48021,14792,0
2020/4/8,Switzerland,23280,9800,895,171938
2020/4/8,Turkey,38226,1846,812,247768
2020/4/8,United Kingdom,61474,345,7111,232708
2020/4/8,United States,428654,23559,14704,2212566
2020/4/9,Total,1565278,353975,95521,8801023
2020/4/9,China,82883,77679,3339,0
2020/4/9,France,87366,23413,12228,0
2020/4/9,Germany,118181,52407,2607,0
2020/4/9,Iran,66220,32309,4110,231393
2020/4/9,Italy,143626,28470,18279,853369
2020/4/9,South Korea,10423,6973,204,494711
2020/4/9,Netherlands,21903,278,2403,119985
2020/4/9,Spain,153222,52165,15447,0
2020/4/9,Switzerland,24051,10600,948,178500
2020/4/9,Turkey,42282,2142,908,276338
2020/4/9,United Kingdom,65872,359,7993,243421
2020/4/9,United States,462780,25410,16544,2375355
2020/4/10,Total,1657526,376096,102534,9369646
2020/4/10,China,82941,77791,3340,0
2020/4/10,France,91738,25195,13215,0
2020/4/10,Germany,122171,53913,2767,0
2020/4/10,Iran,68192,35465,4232,242568
2020/4/10,Italy,147577,30455,18849,906864
2020/4/10,South Korea,10450,7117,208,503051
2020/4/10,Netherlands,23249,287,2520,126261
2020/4/10,Spain,158273,55668,16081,0
2020/4/10,Switzerland,24551,11100,1002,184750
2020/4/10,Turkey,47029,2423,1006,307210
2020/4/10,United Kingdom,74605,588,8974,256605
2020/4/10,United States,496535,28790,18595,2529215
2020/4/11,Total,1735650,402110,108511,9939034
2020/4/11,China,83014,77877,3343,0
2020/4/11,France,94863,26663,13851,0
2020/4/11,Germany,124908,57400,2736,0
2020/4/11,Iran,70029,41947,4357,251703
2020/4/11,Italy,152271,32534,19468,963473
2020/4/11,South Korea,10480,7243,211,510479
2020/4/11,Netherlands,24571,291,2653,131109
2020/4/11,Spain,163027,59109,16606,0
2020/4/11,Switzerland,25107,12100,1036,190000
2020/4/11,Turkey,52167,2965,1101,340380
2020/4/11,United Kingdom,79874,622,9892,269598
2020/4/11,United States,526396,31270,20471,2665666
2020/4/12,Total,1834721,421722,114100,12022595
2020/4/12,China,83134,77956,3343,0
2020/4/12,France,121712,27469,14412,0
2020/4/12,Germany,127854,60300,3022,1749220
2020/4/12,Iran,71686,43894,4474,263388
2020/4/12,Italy,156363,34211,19899,1010193
2020/4/12,South Korea,10512,7368,214,514621
2020/4/12,Netherlands,25746,295,2747,134631
2020/4/12,Spain,166831,62391,17209,0
2020/4/12,Switzerland,25415,12700,1106,193800
2020/4/12,Turkey,56956,3446,1198,376100
2020/4/12,United Kingdom,85206,626,10629,282374
2020/4/12,United States,555313,32988,22029,2805892
2020/4/13,Total,1904838,448655,119491,11431026
2020/4/13,China,83213,78039,3345,0
2020/4/13,France,125394,28001,14986,0
2020/4/13,Germany,130072,64300,3194,0
2020/4/13,Iran,73303,45983,4585,0
2020/4/13,Italy,159516,35435,20465,1046910
2020/4/13,South Korea,10537,7447,217,518743
2020/4/13,Netherlands,26710,295,2833,137384
2020/4/13,Spain,170099,64727,17756,930230
2020/4/13,Switzerland,25688,13700,1138,196600
2020/4/13,Turkey,61049,3957,1296,410556
2020/4/13,United Kingdom,89570,304,11347,290720
2020/4/13,United States,580619,43482,23538,2935006
2020/4/14,Total,1976191,474261,125995,12150641
2020/4/14,China,83306,78200,3345,0
2020/4/14,France,131361,29098,15748,463662
2020/4/14,Germany,131359,68200,3294,0
2020/4/14,Iran,74877,48129,4683,287359
2020/4/14,Italy,162488,37130,21067,1073689
2020/4/14,South Korea,10564,7534,222,527438
2020/4/14,Netherlands,27580,297,2955,142550
2020/4/14,Spain,172541,67504,18056,0
2020/4/14,Switzerland,25936,13700,1174,199000
2020/4/14,Turkey,65111,4799,1403,443626
2020/4/14,United Kingdom,94845,323,12129,302599
2020/4/14,United States,607670,47763,25843,3081620
2020/4/15,Total,2056054,511019,134189,11955453
2020/4/15,China,83356,78311,3346,0
2020/4/15,France,134582,31470,17188,0
2020/4/15,Germany,134753,72600,3804,0
2020/4/15,Iran,76389,49933,4777,299204
2020/4/15,Italy,165155,38092,21645,1117404
2020/4/15,South Korea,10591,7616,225,534552
2020/4/15,Netherlands,28316,304,3145,150164
2020/4/15,Spain,177644,70853,18708,0
2020/4/15,Switzerland,26336,15400,1239,202633
2020/4/15,Turkey,69392,5674,1518,477716
2020/4/15,United Kingdom,99483,368,12894,313769
2020/4/15,United States,636350,52096,28338,3242755
2020/4/16,Total,2152437,542107,143814,12295492
2020/4/16,China,83403,78401,3346,0
2020/4/16,France,147091,33327,17941,0
2020/4/16,Germany,137698,77000,4052,0
2020/4/16,Iran,77995,52229,4869,310340
2020/4/16,Italy,168941,40164,22170,1178403
2020/4/16,South Korea,10613,7757,229,538775
2020/4/16,Netherlands,29383,311,3327,157401
2020/4/16,Spain,184948,74797,19315,0
2020/4/16,Switzerland,26732,15900,1281,206400
2020/4/16,Turkey,74193,7089,1643,518143
2020/4/16,United Kingdom,104145,375,13759,327608
2020/4/16,United States,667592,54703,32930,3401064
2020/4/17,Total,2240190,568343,153835,12891718
2020/4/17,China,83760,77552,4636,0
2020/4/17,France,149130,35006,18703,0
2020/4/17,Germany,141397,83114,4352,0
2020/4/17,Iran,79494,54064,4958,319879
2020/4/17,Italy,172434,42727,22745,1244108
2020/4/17,South Korea,10635,7829,230,546463
2020/4/17,Netherlands,30619,315,3471,163988
2020/4/17,Spain,190839,74797,20002,0
2020/4/17,Switzerland,27078,16400,1327,211400
2020/4/17,Turkey,78546,8631,1769,558413
2020/4/17,United Kingdom,109769,394,14607,341551
2020/4/17,United States,699706,58545,36787,3557493
2020/4/18,Total,2317758,592319,159509,13699646
2020/4/18,China,83787,77614,4636,0
2020/4/18,France,149149,36587,19345,0
2020/4/18,Germany,143342,85400,4459,0
2020/4/18,Iran,80868,55987,5031,330137
2020/4/18,Italy,175925,44927,23227,1305833
2020/4/18,South Korea,10653,7937,232,554834
2020/4/18,Netherlands,31766,317,3613,168982
2020/4/18,Spain,191726,74797,20043,0
2020/4/18,Switzerland,27404,17100,1368,216400
2020/4/18,Turkey,82329,10453,1890,598933
2020/4/18,United Kingdom,115314,414,15498,357023
2020/4/18,United States,732197,64840,38664,3698534
2020/4/19,Total,2401101,623903,165043,16602131
2020/4/19,China,83805,77690,4636,0
2020/4/19,France,154097,37183,19744,0
2020/4/19,Germany,145184,88000,4586,2072669
2020/4/19,Iran,82211,57023,5118,341662
2020/4/19,Italy,178972,47055,23660,1356541
2020/4/19,South Korea,10661,8042,234,559109
2020/4/19,Netherlands,32838,322,3697,171415
2020/4/19,Spain,198674,77357,20453,0
2020/4/19,Switzerland,27740,17800,1393,221263
2020/4/19,Turkey,86306,11976,2017,634277
2020/4/19,United Kingdom,121172,436,16095,372967
2020/4/19,United States,758809,70337,40661,3865864
2020/4/20,Total,2472258,645738,169985,14167526
2020/4/20,China,83817,77745,4636,0
2020/4/20,France,156480,38036,20292,0
2020/4/20,Germany,147065,91500,4862,0
2020/4/20,Iran,83505,59273,5209,353012
2020/4/20,Italy,181228,48877,24114,1398024
2020/4/20,South Korea,10674,8114,236,563035
2020/4/20,Netherlands,33588,322,3764,176263
2020/4/20,Spain,200210,80587,20852,0
2020/4/20,Switzerland,27944,18600,1429,224442
2020/4/20,Turkey,90980,13430,2140,673980
2020/4/20,United Kingdom,125856,446,16550,386044
2020/4/20,United States,784326,72329,42094,4003551
2020/4/21,Total,2561043,679819,176983,15274906
2020/4/21,China,83853,77799,4636,0
2020/4/21,France,159297,39819,20829,0
2020/4/21,Germany,148291,95200,5033,0
2020/4/21,Iran,84802,60965,5297,365723
2020/4/21,Italy,183957,51600,24648,1450150
2020/4/21,South Korea,10683,8213,237,571014
2020/4/21,Netherlands,34317,74,3929,181658
2020/4/21,Spain,204178,82514,21282,0
2020/4/21,Switzerland,28063,19400,1478,227554
2020/4/21,Turkey,95591,14918,2259,713409
2020/4/21,United Kingdom,130172,638,17378,397670
2020/4/21,United States,823786,75204,44845,4155178
2020/4/22,Total,0,0,0,8992983
2020/4/22,Italy,0,0,0,1513251
2020/4/22,South Korea,0,0,0,577959
2020/4/22,Switzerland,0,0,0,230946
2020/4/22,Turkey,0,0,0,750944
2020/4/22,United Kingdom,0,0,0,411192
